bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
insertsort;9d93788c07d4f2f09558291e274f303b5e97449f;377;323;430;608;668;549;493;730;61;295;759;723;451;788;719;802;137;194;331;10280;2480;308;1025;10.8125;23.1875;145202;511;73.5;8.36363636364;18.1363636364
insertsort;9db5f96b8de22f1e632e85b9bca13acca1e2d121;607;576;639;636;879;844;704;941;61;295;970;847;610;492;874;1013;156;195;351;10664;2480;308;1025;20.9625;16.450000000000003;146088;722;71.0636363636;16.0;12.9363636364
insertsort;9dbfcc72d7f4f1256a6cd0d8ac3165e32255b007;370;296;468;603;660;541;485;722;61;295;751;715;399;780;714;794;144;156;300;10280;2480;308;1025;9.125;23.3125;145202;503;75.0909090909;7.181818181819999;17.7272727273
insertsort;9ddc581fde031d791e7dae03de750e58401558c3;286;302;487;521;622;609;469;706;61;295;735;631;445;472;663;778;129;197;326;10664;2480;308;1025;10.375;23.125;145586;487;73.72727272729999;8.318181818180001;17.9545454545
insertsort;9e254eb39f6a598ff18263752bb1bbd3a11c3cd6;1141;1058;475;507;1620;1887;1662;2041;61;518;2051;2046;157;2111;2042;2125;191;203;394;18044;2480;308;1025;20.6875;19.875;210421;1834;68.27272727270001;16.0;15.7272727273
insertsort;9e5cf9076190c309177aac3aeacc2f80fa368441;644;345;867;765;939;919;762;1048;61;298;1077;1041;687;1106;813;1120;170;217;387;12220;2480;312;1025;21.1;22.8125;175037;770;66.22727272729999;15.9454545455;17.8272727273
insertsort;9ea7c3f01d0877bf760003c8b6af6c4a0fea1144;418;335;698;683;731;701;624;861;61;295;890;835;581;422;851;933;191;159;350;10280;2480;308;1025;14.012500000000001;20.25;145202;642;73.51818181819999;10.7;15.7818181818
insertsort;9eaa750460f38e3d248a312c9b569483b4247fd1;246;316;472;523;288;570;430;667;61;295;696;660;447;725;648;739;128;190;318;10984;2480;308;1025;10.375;22.8125;146408;448;73.95454545449999;8.0;18.0454545455
insertsort;9ead4b1bb4dfc6ca7818359a1175b31d71fcb1cd;242;320;503;471;597;585;445;682;61;295;711;675;428;740;471;754;129;192;321;11048;2480;308;1025;12.0625;18.8125;145970;463;76.4090909091;9.13636363636;14.4545454545
insertsort;9eee19c19f80d2c2dbf845b2499b1334b016f4bd;610;633;618;806;834;908;768;1005;61;295;1034;998;691;1063;991;1077;144;202;346;10344;2480;308;1025;20.3125;16.8125;145266;786;71.5909090909;15.0909090909;13.3181818182
